ts,BTCUSDT_price,ETHUSDT_price,hedge_ols,hedge_huber,hedge_theil,hedge_kalman,spread_ols,rolling_mean,rolling_std,zscore,adf_pvalue
2025-10-24 14:25:29.805000+00:00,109825.75,3904.72,11.53789164469319,28.13499084529458,9.029993437211434,28.126406706964513,64773.51373713361,64773.51373713361,0.0,,0.5105095719996751
2025-10-24 14:25:29.841000+00:00,109825.74,3904.72,11.53789164469319,28.13499084529458,9.029993437211434,28.126404146129552,64773.503737133615,64773.50873713361,0.0070710678081611624,-0.7071067811865476,0.5105095719996751
2025-10-24 14:25:29.860000+00:00,109825.74,3904.72,11.53789164469319,28.13499084529458,9.029993437211434,28.12640414596162,64773.503737133615,64773.50707046694,0.0057735026893967955,-0.5773502682969609,0.5105095719996751
2025-10-24 14:25:29.876000+00:00,109825.74,3904.71,11.53789164469319,28.13499084529458,9.029993437211434,28.12647496346085,64773.61911605006,64773.53508186273,0.0562207737042113,1.4947177314869542,0.5105095719996751
2025-10-24 14:25:29.877000+00:00,109825.74,3904.68,11.53789164469319,28.13499084529458,9.029993437211434,28.126680163519627,64773.965252799404,64773.62111605007,0.1984439177688475,1.7341763517130795,0.5105095719996751
2025-10-24 14:25:29.879000+00:00,109825.74,3904.6,11.53789164469319,28.13499084529458,9.029993437211434,28.127178981083453,64774.888284130975,64773.83231073021,0.546921519367828,1.9307585519446835,0.5105095719996751
2025-10-24 14:25:29.885000+00:00,109825.74,3904.5,11.53789164469319,28.13499084529458,9.029993437211434,28.12777833525185,64776.042073295444,64774.147991096674,0.9730611217572466,1.9465192436732657,0.5105095719996751
2025-10-24 14:25:29.895000+00:00,109825.74,3904.39,11.53789164469319,28.13499084529458,9.029993437211434,28.12842433750399,64777.31124137637,64774.54339738164,1.4360894804264899,1.9273478654719507,0.5105095719996751
2025-10-24 14:25:29.897000+00:00,109825.74,3904.28,11.53789164469319,28.13499084529458,9.029993437211434,28.129070364155883,64778.580409457274,64774.99195427893,1.9014174928990817,1.8872526374385628,0.5105095719996751
2025-10-24 14:25:29.900000+00:00,109825.74,3903.98,11.53789164469319,28.13499084529458,9.029993437211434,28.130142227018446,64782.04177695069,64775.696936546105,2.860712956810435,2.21792276973466,0.5105095719996751
2025-10-24 14:25:29.911000+00:00,109825.74,3903.98,11.53789164469319,28.13499084529458,9.029993437211434,28.1301423688091,64782.04177695069,64776.27374021925,3.320397266896388,1.737152595848935,0.5105095719996751
2025-10-24 14:25:29.936000+00:00,109825.74,3903.98,11.53789164469319,28.13499084529458,9.029993437211434,28.130142368818408,64782.04177695069,64776.75440994687,3.57704940864476,1.4781364190941615,0.5105095719996751
2025-10-24 14:25:29.939000+00:00,109824.0,3903.98,11.53789164469319,28.13499084529458,9.029993437211434,28.129696699082512,64780.301776950684,64777.02728433178,3.5632842325265828,0.9189535286054126,0.5105095719996751
2025-10-24 14:25:29.952000+00:00,109821.81,3903.98,11.53789164469319,28.13499084529458,9.029993437211434,28.12913574069461,64778.11177695068,64777.10474809027,3.4357403146629983,0.2931038926642101,0.5105095719996751
2025-10-24 14:25:29.956000+00:00,109821.81,3903.98,11.53789164469319,28.13499084529458,9.029993437211434,28.12913570389371,64778.11177695068,64777.17188334763,3.3209567211378936,0.28301892556020974,0.5105095719996751
2025-10-24 14:25:29.969000+00:00,109821.81,3903.97,11.53789164469319,28.13499084529458,9.029993437211434,28.129206541071564,64778.22715586713,64777.2378378801,3.219177428020433,0.30732011799524833,0.5105095719996751
2025-10-24 14:25:29.982000+00:00,109820.96,3903.97,11.53789164469319,28.13499084529458,9.029993437211434,28.1289888332533,64777.377155867136,64777.2460330558,3.1171382855741276,0.04206512490653742,0.5105095719996751
2025-10-24 14:25:29.985000+00:00,109820.95,3903.97,11.53789164469319,28.13499084529458,9.029993437211434,28.12898625764391,64777.36715586713,64777.25276210088,3.0242030856646065,0.03782608608243752,0.5105095719996751
2025-10-24 14:25:29.996000+00:00,109820.95,3903.85,11.53789164469319,28.13499084529458,9.029993437211434,28.129676494616195,64778.75170286449,64777.331653720015,2.9590467938340534,0.47990087464339787,0.5105095719996751
2025-10-24 14:25:30.019000+00:00,109820.95,3903.86,11.53789164469319,28.13499084529458,9.029993437211434,28.129603291029976,64778.63632394804,64777.39688723142,2.894862044613017,0.42815052928904174,0.5105095719996751
