T,s,p,q
1761315930384,BTCUSDT,109807.06000000,0.00928000
1761315930384,BTCUSDT,109807.06000000,0.00028000
1761315930384,BTCUSDT,109807.06000000,0.00018000
1761315930384,BTCUSDT,109807.06000000,0.25786000
1761315930384,BTCUSDT,109807.05000000,0.00005000
1761315930384,BTCUSDT,109807.05000000,0.00005000
1761315930384,BTCUSDT,109807.05000000,0.00005000
1761315930384,BTCUSDT,109807.05000000,0.00005000
1761315930384,BTCUSDT,109807.05000000,0.00005000
1761315930384,BTCUSDT,109807.05000000,0.00005000
1761315930384,BTCUSDT,109807.05000000,0.00005000
1761315930384,BTCUSDT,109807.05000000,0.00005000
1761315930384,BTCUSDT,109807.05000000,0.00005000
1761315930384,BTCUSDT,109807.05000000,0.00005000
1761315930384,BTCUSDT,109807.05000000,0.00005000
1761315930384,BTCUSDT,109807.05000000,0.00005000
1761315930384,BTCUSDT,109806.98000000,0.00010000
1761315930384,BTCUSDT,109806.86000000,0.00300000
1761315930384,BTCUSDT,109806.86000000,0.00005000
1761315930384,BTCUSDT,109806.86000000,0.00005000
1761315930384,BTCUSDT,109806.86000000,0.00005000
1761315930384,BTCUSDT,109806.86000000,0.00005000
1761315930384,BTCUSDT,109806.71000000,0.00005000
1761315930384,BTCUSDT,109806.71000000,0.00005000
1761315930384,BTCUSDT,109806.71000000,0.00005000
1761315930384,BTCUSDT,109806.70000000,0.00005000
1761315930384,BTCUSDT,109806.70000000,0.00005000
1761315930384,BTCUSDT,109806.70000000,0.00005000
1761315930384,BTCUSDT,109806.00000000,0.00020000
1761315930384,BTCUSDT,109805.32000000,0.00005000
1761315930384,BTCUSDT,109805.32000000,0.00005000
1761315930384,BTCUSDT,109805.32000000,0.00005000
1761315930384,BTCUSDT,109805.31000000,0.09102000
1761315930384,BTCUSDT,109805.31000000,0.00005000
1761315930384,BTCUSDT,109805.31000000,0.00005000
1761315930384,BTCUSDT,109804.00000000,0.00020000
1761315930384,BTCUSDT,109803.35000000,0.00005000
1761315930388,ETHUSDT,3903.61000000,0.00140000
1761315930388,ETHUSDT,3903.61000000,0.00140000
1761315930388,ETHUSDT,3903.61000000,0.00140000
1761315930388,ETHUSDT,3903.61000000,0.00140000
1761315930388,ETHUSDT,3903.61000000,0.00140000
1761315930388,ETHUSDT,3903.61000000,0.00140000
1761315930388,ETHUSDT,3903.61000000,0.00150000
1761315930388,ETHUSDT,3903.61000000,0.00140000
1761315930388,ETHUSDT,3903.61000000,0.00140000
1761315930388,ETHUSDT,3903.61000000,0.00140000
1761315930388,ETHUSDT,3903.61000000,0.00150000
1761315930388,ETHUSDT,3903.61000000,0.00140000
1761315930388,ETHUSDT,3903.61000000,0.00150000
1761315930388,ETHUSDT,3903.61000000,0.00150000
1761315930388,ETHUSDT,3903.61000000,1.19460000
1761315930388,ETHUSDT,3903.60000000,0.00140000
1761315930388,ETHUSDT,3903.60000000,0.00140000
1761315930388,ETHUSDT,3903.60000000,0.00140000
1761315930388,ETHUSDT,3903.60000000,0.00140000
1761315930388,ETHUSDT,3903.60000000,0.00140000
1761315930388,ETHUSDT,3903.60000000,0.00140000
1761315930388,ETHUSDT,3903.60000000,0.00140000
1761315930388,ETHUSDT,3903.60000000,0.00140000
1761315930388,ETHUSDT,3903.60000000,0.00140000
1761315930388,ETHUSDT,3903.60000000,0.00140000
1761315930388,ETHUSDT,3903.60000000,0.00150000
1761315930388,ETHUSDT,3903.60000000,0.00150000
1761315930388,ETHUSDT,3903.60000000,0.00260000
1761315930388,ETHUSDT,3903.58000000,0.10000000
1761315930388,ETHUSDT,3903.58000000,0.00150000
1761315930388,ETHUSDT,3903.58000000,0.00150000
1761315930388,ETHUSDT,3903.58000000,0.00140000
1761315930388,BTCUSDT,109802.00000000,0.00006000
1761315930388,BTCUSDT,109802.00000000,0.00005000
1761315930388,BTCUSDT,109802.00000000,0.00020000
1761315930388,BTCUSDT,109800.00000000,0.00005000
1761315930388,BTCUSDT,109800.00000000,0.00020000
1761315930388,BTCUSDT,109800.00000000,0.00015000
1761315930388,BTCUSDT,109800.00000000,0.00071000
1761315930389,BTCUSDT,109802.00000000,0.00005000
1761315930389,BTCUSDT,109802.00000000,0.00005000
1761315930389,BTCUSDT,109802.00000000,0.00005000
1761315930389,BTCUSDT,109802.00000000,0.00005000
1761315930389,BTCUSDT,109802.00000000,0.00005000
1761315930389,BTCUSDT,109802.00000000,0.00005000
1761315930389,BTCUSDT,109802.00000000,0.00005000
1761315930389,BTCUSDT,109802.00000000,0.00005000
1761315930389,BTCUSDT,109802.00000000,0.00005000
1761315930389,BTCUSDT,109802.00000000,0.00005000
1761315930389,BTCUSDT,109802.00000000,0.00005000
1761315930389,BTCUSDT,109802.00000000,0.00005000
1761315930389,BTCUSDT,109802.00000000,0.00005000
1761315930389,BTCUSDT,109802.00000000,0.00005000
1761315930389,BTCUSDT,109802.00000000,0.00005000
1761315930389,BTCUSDT,109802.00000000,0.00005000
1761315930389,BTCUSDT,109802.00000000,0.00005000
1761315930389,BTCUSDT,109801.99000000,0.00005000
1761315930389,BTCUSDT,109801.99000000,0.00005000
1761315930389,BTCUSDT,109801.99000000,0.00005000
1761315930389,BTCUSDT,109801.99000000,0.00005000
1761315930389,BTCUSDT,109801.99000000,0.00005000
1761315930389,BTCUSDT,109801.99000000,0.00005000
1761315930389,BTCUSDT,109801.99000000,0.00005000
1761315930389,BTCUSDT,109801.99000000,0.00005000
1761315930389,BTCUSDT,109801.99000000,0.00005000
1761315930389,BTCUSDT,109801.99000000,0.00005000
1761315930389,BTCUSDT,109801.99000000,0.00005000
1761315930389,BTCUSDT,109801.99000000,0.00005000
1761315930389,BTCUSDT,109801.99000000,0.00005000
1761315930389,BTCUSDT,109801.99000000,0.00005000
1761315930389,BTCUSDT,109801.99000000,0.00005000
1761315930389,BTCUSDT,109801.99000000,0.00005000
1761315930389,BTCUSDT,109801.99000000,0.00005000
1761315930389,BTCUSDT,109800.00000000,0.04289000
1761315930390,BTCUSDT,109802.00000000,0.00005000
1761315930390,BTCUSDT,109801.99000000,0.00005000
1761315930390,BTCUSDT,109800.00000000,0.01725000
1761315930390,BTCUSDT,109799.91000000,0.00005000
1761315930390,BTCUSDT,109799.91000000,0.00005000
1761315930390,BTCUSDT,109799.91000000,0.00005000
1761315930390,BTCUSDT,109799.90000000,0.00005000
1761315930390,BTCUSDT,109799.75000000,0.00005000
1761315930390,BTCUSDT,109799.75000000,0.00005000
1761315930390,BTCUSDT,109799.75000000,0.00005000
1761315930390,BTCUSDT,109799.74000000,0.00005000
1761315930390,BTCUSDT,109799.71000000,0.00005000
1761315930390,BTCUSDT,109799.63000000,0.00035000
1761315930390,BTCUSDT,109798.00000000,0.00020000
1761315930390,BTCUSDT,109797.91000000,0.00005000
1761315930390,BTCUSDT,109797.91000000,0.00005000
1761315930390,BTCUSDT,109797.91000000,0.00005000
1761315930390,BTCUSDT,109797.90000000,0.00005000
1761315930390,BTCUSDT,109797.28000000,0.00005000
1761315930390,BTCUSDT,109796.88000000,0.00005000
1761315930390,BTCUSDT,109796.88000000,0.00005000
1761315930390,BTCUSDT,109796.88000000,0.00005000
1761315930390,BTCUSDT,109796.87000000,0.00005000
1761315930390,BTCUSDT,109796.50000000,0.00005000
1761315930390,BTCUSDT,109796.41000000,0.00100000
1761315930390,BTCUSDT,109796.08000000,0.00005000
1761315930390,BTCUSDT,109796.07000000,0.00005000
1761315930390,BTCUSDT,109796.00000000,0.00020000
1761315930390,BTCUSDT,109796.00000000,0.00020000
1761315930390,BTCUSDT,109795.97000000,0.00010000
1761315930390,BTCUSDT,109795.87000000,0.00005000
1761315930390,BTCUSDT,109795.34000000,0.00038000
1761315930390,BTCUSDT,109795.23000000,0.02465000
1761315930390,BTCUSDT,109795.23000000,0.01845000
1761315930390,BTCUSDT,109795.23000000,0.00005000
1761315930390,BTCUSDT,109794.46000000,0.00040000
1761315930390,BTCUSDT,109794.41000000,0.00007000
1761315930390,BTCUSDT,109794.28000000,0.00005000
1761315930390,BTCUSDT,109794.02000000,0.00005000
1761315930390,BTCUSDT,109794.00000000,0.00048000
1761315930390,BTCUSDT,109794.00000000,0.00120000
1761315930390,BTCUSDT,109794.00000000,0.00010000
1761315930390,BTCUSDT,109794.00000000,0.00010000
1761315930390,BTCUSDT,109794.00000000,0.00010000
1761315930390,BTCUSDT,109794.00000000,0.00010000
1761315930390,BTCUSDT,109794.00000000,0.00010000
1761315930390,BTCUSDT,109794.00000000,0.00020000
1761315930390,BTCUSDT,109794.00000000,0.00020000
1761315930390,BTCUSDT,109793.74000000,0.00006000
1761315930390,BTCUSDT,109793.28000000,0.00005000
1761315930390,BTCUSDT,109793.20000000,0.02377000
1761315930392,ETHUSDT,3903.56000000,0.03850000
1761315930392,ETHUSDT,3903.56000000,0.00150000
1761315930392,ETHUSDT,3903.56000000,0.00140000
1761315930392,ETHUSDT,3903.56000000,0.00150000
1761315930392,ETHUSDT,3903.56000000,0.00150000
1761315930392,ETHUSDT,3903.56000000,0.00140000
1761315930392,ETHUSDT,3903.56000000,0.00140000
1761315930392,ETHUSDT,3903.56000000,0.00140000
1761315930392,ETHUSDT,3903.56000000,0.00140000
1761315930392,ETHUSDT,3903.56000000,0.00140000
1761315930392,ETHUSDT,3903.56000000,0.00140000
1761315930392,ETHUSDT,3903.56000000,0.00140000
1761315930392,ETHUSDT,3903.56000000,0.00140000
1761315930392,ETHUSDT,3903.56000000,0.00140000
1761315930392,ETHUSDT,3903.55000000,0.00130000
1761315930392,ETHUSDT,3903.55000000,0.00130000
1761315930392,ETHUSDT,3903.55000000,0.00140000
1761315930392,ETHUSDT,3903.55000000,0.00140000
1761315930392,ETHUSDT,3903.55000000,0.00140000
1761315930392,ETHUSDT,3903.55000000,0.00140000
1761315930392,ETHUSDT,3903.55000000,0.00140000
1761315930392,ETHUSDT,3903.55000000,0.00140000
1761315930392,ETHUSDT,3903.55000000,0.00140000
1761315930392,ETHUSDT,3903.55000000,0.00140000
1761315930392,ETHUSDT,3903.55000000,0.00140000
1761315930392,ETHUSDT,3903.55000000,0.00140000
1761315930392,ETHUSDT,3903.51000000,0.07690000
1761315930392,ETHUSDT,3903.51000000,0.00510000
1761315930392,ETHUSDT,3903.51000000,0.00150000
1761315930392,ETHUSDT,3903.51000000,0.00140000
1761315930392,ETHUSDT,3903.51000000,0.00260000
1761315930392,ETHUSDT,3903.51000000,0.00150000
1761315930392,ETHUSDT,3903.50000000,0.01540000
1761315930392,ETHUSDT,3903.50000000,0.00140000
1761315930392,ETHUSDT,3903.50000000,0.00260000
1761315930392,ETHUSDT,3903.50000000,0.00150000
1761315930392,ETHUSDT,3903.50000000,0.00150000
1761315930392,ETHUSDT,3903.48000000,0.00140000
1761315930392,ETHUSDT,3903.46000000,0.05120000
1761315930392,ETHUSDT,3903.46000000,0.05120000
1761315930392,ETHUSDT,3903.46000000,0.00140000
1761315930392,ETHUSDT,3903.46000000,0.00150000
1761315930392,ETHUSDT,3903.46000000,0.00150000
1761315930392,ETHUSDT,3903.45000000,0.21920000
1761315930407,ETHUSDT,3903.45000000,0.06780000
1761315930407,ETHUSDT,3903.45000000,0.00140000
1761315930407,ETHUSDT,3903.45000000,0.00140000
1761315930407,ETHUSDT,3903.45000000,0.00140000
1761315930407,ETHUSDT,3903.45000000,0.00140000
1761315930407,ETHUSDT,3903.45000000,0.00140000
1761315930407,ETHUSDT,3903.45000000,0.00150000
1761315930407,ETHUSDT,3903.45000000,0.00140000
1761315930407,ETHUSDT,3903.45000000,0.00140000
1761315930407,ETHUSDT,3903.45000000,0.00140000
1761315930407,ETHUSDT,3903.45000000,0.00140000
1761315930407,ETHUSDT,3903.45000000,0.43040000
1761315930467,BTCUSDT,109793.21000000,0.00020000
1761315930488,BTCUSDT,109793.20000000,0.00016000
1761315930516,ETHUSDT,3903.45000000,0.00140000
1761315930516,ETHUSDT,3903.45000000,0.00150000
1761315930516,ETHUSDT,3903.45000000,0.00150000
1761315930516,ETHUSDT,3903.45000000,0.00140000
1761315930516,ETHUSDT,3903.45000000,0.00150000
1761315930516,ETHUSDT,3903.45000000,0.00140000
1761315930516,ETHUSDT,3903.45000000,0.01300000
1761315930516,ETHUSDT,3903.44000000,0.00140000
1761315930516,ETHUSDT,3903.44000000,0.00140000
1761315930516,ETHUSDT,3903.44000000,0.00140000
1761315930516,ETHUSDT,3903.44000000,0.00140000
1761315930516,ETHUSDT,3903.44000000,0.00140000
1761315930516,ETHUSDT,3903.44000000,0.00140000
1761315930516,ETHUSDT,3903.44000000,0.00140000
1761315930516,ETHUSDT,3903.44000000,0.00140000
1761315930516,ETHUSDT,3903.44000000,0.00140000
1761315930516,ETHUSDT,3903.44000000,0.00150000
1761315930516,ETHUSDT,3903.44000000,0.00150000
1761315930516,ETHUSDT,3903.44000000,0.00140000
1761315930516,ETHUSDT,3903.42000000,0.07690000
1761315930516,ETHUSDT,3903.42000000,0.00140000
1761315930516,ETHUSDT,3903.42000000,0.00150000
1761315930516,ETHUSDT,3903.38000000,0.00140000
1761315930516,ETHUSDT,3903.36000000,0.00130000
1761315930516,ETHUSDT,3903.36000000,0.00160000
1761315930516,ETHUSDT,3903.36000000,0.00130000
1761315930516,ETHUSDT,3903.36000000,0.00140000
1761315930516,ETHUSDT,3903.35000000,0.00260000
1761315930516,ETHUSDT,3903.29000000,0.00140000
1761315930516,ETHUSDT,3903.26000000,0.05130000
1761315930516,ETHUSDT,3903.26000000,0.01750000
1761315930516,ETHUSDT,3903.26000000,0.00150000
1761315930516,ETHUSDT,3903.26000000,0.00140000
1761315930516,ETHUSDT,3903.26000000,0.00260000
1761315930516,ETHUSDT,3903.23000000,0.00140000
1761315930516,ETHUSDT,3903.23000000,0.00140000
1761315930516,ETHUSDT,3903.23000000,0.00140000
1761315930516,ETHUSDT,3903.23000000,0.00140000
1761315930517,BTCUSDT,109793.21000000,0.00050000
1761315930533,BTCUSDT,109793.21000000,0.00910000
1761315930550,ETHUSDT,3903.23000000,0.00190000
1761315930580,ETHUSDT,3903.22000000,0.00140000
1761315930580,ETHUSDT,3903.22000000,0.00140000
1761315930580,ETHUSDT,3903.22000000,0.10250000
1761315930580,ETHUSDT,3903.22000000,0.00150000
1761315930580,ETHUSDT,3903.22000000,0.14940000
1761315930640,ETHUSDT,3903.23000000,0.00500000
1761315930725,BTCUSDT,109793.21000000,0.00610000
1761315930886,BTCUSDT,109793.20000000,0.04348000
1761315930940,BTCUSDT,109793.21000000,0.00130000
1761315930940,BTCUSDT,109793.21000000,0.00005000
1761315930940,BTCUSDT,109793.21000000,0.00005000
1761315930940,BTCUSDT,109793.21000000,0.00005000
1761315930940,BTCUSDT,109793.21000000,0.00005000
1761315930940,BTCUSDT,109793.21000000,0.00005000
1761315930940,BTCUSDT,109793.21000000,0.00045000
1761315930940,BTCUSDT,109793.21000000,0.00180000
1761315930940,BTCUSDT,109793.21000000,0.11560000
1761315930940,BTCUSDT,109793.21000000,0.02741000
1761315930940,BTCUSDT,109793.21000000,0.03618000
1761315930940,BTCUSDT,109793.21000000,0.01742000
1761315930940,BTCUSDT,109793.21000000,0.00005000
1761315930940,BTCUSDT,109793.21000000,0.06884000
1761315930940,ETHUSDT,3903.23000000,0.00150000
1761315930940,ETHUSDT,3903.23000000,0.05100000
1761315930940,ETHUSDT,3903.23000000,0.01300000
1761315930940,ETHUSDT,3903.23000000,0.06500000
1761315930940,ETHUSDT,3903.23000000,0.00150000
1761315930940,ETHUSDT,3903.23000000,0.00140000
1761315930940,ETHUSDT,3903.23000000,0.91910000
1761315930940,ETHUSDT,3903.23000000,0.00150000
1761315930940,ETHUSDT,3903.23000000,0.00150000
1761315930940,ETHUSDT,3903.24000000,0.00140000
1761315930940,ETHUSDT,3903.24000000,0.00140000
1761315930940,ETHUSDT,3903.24000000,0.00140000
1761315930940,ETHUSDT,3903.24000000,0.00140000
1761315930940,ETHUSDT,3903.25000000,0.52030000
1761315930940,ETHUSDT,3903.25000000,0.00150000
1761315930940,ETHUSDT,3903.25000000,0.00140000
1761315930940,ETHUSDT,3903.25000000,0.00150000
1761315930940,BTCUSDT,109793.21000000,0.01368000
1761315930940,BTCUSDT,109793.21000000,0.09178000
1761315930940,BTCUSDT,109793.21000000,0.00734000
1761315930940,BTCUSDT,109793.21000000,0.08216000
1761315930940,BTCUSDT,109793.21000000,0.11869000
1761315930940,BTCUSDT,109793.21000000,0.09321000
1761315930940,BTCUSDT,109793.21000000,0.00005000
1761315930940,BTCUSDT,109793.21000000,0.00811000
1761315930940,BTCUSDT,109793.21000000,0.03240000
1761315930940,BTCUSDT,109793.21000000,0.00011000
1761315930940,BTCUSDT,109793.21000000,0.00005000
1761315930940,BTCUSDT,109793.21000000,0.00270000
1761315930940,BTCUSDT,109793.21000000,0.00005000
1761315930940,BTCUSDT,109793.21000000,0.00005000
1761315930940,BTCUSDT,109793.21000000,0.00093000
1761315930940,BTCUSDT,109793.21000000,0.00091000
1761315930940,BTCUSDT,109793.21000000,0.00005000
1761315930940,BTCUSDT,109793.21000000,0.00005000
1761315930941,BTCUSDT,109793.29000000,0.00010000
1761315930941,BTCUSDT,109794.02000000,0.01361000
1761315930941,BTCUSDT,109794.03000000,0.04553000
1761315930941,BTCUSDT,109794.03000000,0.00005000
1761315930941,BTCUSDT,109794.03000000,0.00005000
1761315930941,BTCUSDT,109794.03000000,0.00005000
1761315930942,ETHUSDT,3903.32000000,0.00260000
1761315930942,ETHUSDT,3903.32000000,0.00140000
1761315930942,ETHUSDT,3903.36000000,0.00130000
1761315930942,ETHUSDT,3903.36000000,0.00140000
1761315930942,ETHUSDT,3903.41000000,0.00140000
1761315930942,ETHUSDT,3903.44000000,0.00140000
1761315930942,ETHUSDT,3903.44000000,0.00140000
1761315930942,ETHUSDT,3903.44000000,0.00140000
1761315930942,ETHUSDT,3903.44000000,0.00140000
1761315930942,ETHUSDT,3903.45000000,0.00150000
1761315930942,ETHUSDT,3903.45000000,0.00140000
1761315930942,ETHUSDT,3903.45000000,0.00140000
1761315930942,ETHUSDT,3903.45000000,0.00140000
1761315930942,ETHUSDT,3903.45000000,0.00150000
1761315930942,ETHUSDT,3903.45000000,0.73980000
1761315930942,ETHUSDT,3903.45000000,0.00140000
1761315930942,ETHUSDT,3903.46000000,0.00140000
1761315930942,ETHUSDT,3903.46000000,1.84120000
1761315930943,ETHUSDT,3903.46000000,0.62740000
1761315930943,ETHUSDT,3903.46000000,0.00150000
1761315930943,ETHUSDT,3903.46000000,0.00150000
1761315930943,ETHUSDT,3903.47000000,0.00140000
1761315930943,BTCUSDT,109794.03000000,0.00005000
1761315930943,BTCUSDT,109794.03000000,0.00005000
1761315930945,BTCUSDT,109800.00000000,0.00005000
1761315930945,BTCUSDT,109801.43000000,0.00005000
1761315930945,BTCUSDT,109801.43000000,0.00005000
1761315930945,BTCUSDT,109801.43000000,0.00010000
1761315930946,BTCUSDT,109801.43000000,0.00025000
1761315930950,ETHUSDT,3903.61000000,0.00140000
1761315930950,ETHUSDT,3903.61000000,0.00140000
1761315930950,ETHUSDT,3903.61000000,0.00130000
1761315930951,ETHUSDT,3903.55000000,0.00140000
1761315930951,ETHUSDT,3903.55000000,0.00150000
1761315930951,ETHUSDT,3903.61000000,0.00010000
1761315930951,ETHUSDT,3903.62000000,0.00400000
1761315931249,ETHUSDT,3903.61000000,0.01300000
1761315931249,ETHUSDT,3903.61000000,0.01300000
1761315931250,ETHUSDT,3903.61000000,0.22530000
1761315931257,ETHUSDT,3903.61000000,0.00150000
1761315931257,ETHUSDT,3903.61000000,0.05100000
1761315931257,ETHUSDT,3903.61000000,0.00150000
1761315931257,ETHUSDT,3903.61000000,0.00140000
1761315931257,ETHUSDT,3903.61000000,0.00140000
1761315931257,ETHUSDT,3903.61000000,0.00140000
1761315931257,ETHUSDT,3903.61000000,0.00140000
1761315931257,ETHUSDT,3903.61000000,0.00140000
1761315931257,ETHUSDT,3903.61000000,0.00140000
1761315931257,ETHUSDT,3903.61000000,0.00140000
1761315931257,ETHUSDT,3903.61000000,0.00140000
1761315931257,ETHUSDT,3903.61000000,0.00140000
1761315931257,ETHUSDT,3903.61000000,0.00140000
1761315931257,ETHUSDT,3903.61000000,0.00140000
1761315931257,ETHUSDT,3903.61000000,0.00140000
1761315931257,ETHUSDT,3903.60000000,0.02110000
1761315931257,ETHUSDT,3903.60000000,0.00140000
1761315931257,ETHUSDT,3903.60000000,0.00140000
1761315931257,ETHUSDT,3903.60000000,0.00150000
1761315931257,ETHUSDT,3903.60000000,0.00140000
1761315931257,ETHUSDT,3903.60000000,0.00140000
1761315931257,ETHUSDT,3903.60000000,0.00140000
1761315931257,ETHUSDT,3903.60000000,0.00140000
1761315931257,ETHUSDT,3903.60000000,0.00140000
1761315931257,ETHUSDT,3903.60000000,0.00140000
1761315931257,ETHUSDT,3903.60000000,0.00140000
1761315931257,ETHUSDT,3903.60000000,0.00140000
1761315931257,ETHUSDT,3903.60000000,0.00140000
1761315931257,ETHUSDT,3903.60000000,0.00140000
1761315931257,ETHUSDT,3903.60000000,0.01550000
1761315931257,ETHUSDT,3903.60000000,0.12570000
1761315931274,BTCUSDT,109797.27000000,0.00165000
1761315931274,BTCUSDT,109797.27000000,0.00070000
1761315931274,BTCUSDT,109797.27000000,0.00665000
1761315931346,ETHUSDT,3903.61000000,0.04270000
1761315931417,ETHUSDT,3903.60000000,0.00260000
1761315931417,ETHUSDT,3903.60000000,0.00150000
1761315931417,ETHUSDT,3903.60000000,0.00410000
1761315931487,BTCUSDT,109797.27000000,0.00448000
1761315931498,BTCUSDT,109797.28000000,0.00005000
1761315931498,BTCUSDT,109797.28000000,0.00005000
1761315931498,BTCUSDT,109797.28000000,0.00005000
1761315931498,BTCUSDT,109797.28000000,0.00005000
1761315931498,BTCUSDT,109797.28000000,0.00005000
1761315931498,BTCUSDT,109797.28000000,0.00005000
1761315931498,BTCUSDT,109797.28000000,0.00103000
1761315931498,BTCUSDT,109797.28000000,0.00322000
1761315931515,ETHUSDT,3903.61000000,0.00250000
1761315931518,ETHUSDT,3903.60000000,0.01930000
1761315931518,ETHUSDT,3903.60000000,0.00140000
1761315931518,ETHUSDT,3903.60000000,0.11700000
1761315931518,ETHUSDT,3903.60000000,0.00150000
1761315931518,ETHUSDT,3903.60000000,0.86070000
1761315931650,BTCUSDT,109797.28000000,0.00005000
1761315931650,BTCUSDT,109797.28000000,0.00005000
1761315931650,BTCUSDT,109797.28000000,0.00474000
1761315931650,BTCUSDT,109797.28000000,0.00262000
1761315931708,BTCUSDT,109797.28000000,0.00193000
1761315931708,BTCUSDT,109797.28000000,0.00911000
1761315931708,BTCUSDT,109797.28000000,0.00045000
